<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.08.31	10:00:00	1.19064	1.19117	1.18965	1.19022	1583	0	1
2020.08.31	10:30:00	1.19022	1.19028	1.18921	1.18929	1600	0	1
2020.08.31	11:00:00	1.18924	1.18978	1.18858	1.18865	1483	0	1
2020.08.31	11:30:00	1.18866	1.19088	1.18839	1.19080	1653	0	1
2020.08.31	12:00:00	1.19077	1.19173	1.19077	1.19134	1426	0	1
2020.08.31	12:30:00	1.19134	1.19176	1.19101	1.19173	1205	0	1
2020.08.31	13:00:00	1.19171	1.19217	1.19090	1.19184	942	0	2
2020.08.31	13:30:00	1.19184	1.19264	1.19159	1.19191	1082	0	1
2020.08.31	14:00:00	1.19192	1.19359	1.19184	1.19348	1346	0	1
2020.08.31	14:30:00	1.19348	1.19399	1.19313	1.19393	1170	0	1
2020.08.31	15:00:00	1.19396	1.19404	1.19331	1.19334	1319	0	1
2020.08.31	15:30:00	1.19334	1.19376	1.19290	1.19338	1158	0	1
2020.08.31	16:00:00	1.19343	1.19486	1.19286	1.19383	1772	0	1
2020.08.31	16:30:00	1.19382	1.19386	1.19211	1.19241	1998	0	1
2020.08.31	17:00:00	1.19241	1.19480	1.19234	1.19464	1884	0	1
2020.08.31	17:30:00	1.19464	1.19660	1.19407	1.19603	2767	0	1
2020.08.31	18:00:00	1.19604	1.19604	1.19453	1.19463	1995	0	1
2020.08.31	18:30:00	1.19462	1.19597	1.19422	1.19506	1732	0	1
2020.08.31	19:00:00	1.19504	1.19518	1.19415	1.19455	1199	0	1
2020.08.31	19:30:00	1.19454	1.19478	1.19399	1.19442	1013	0	1
2020.08.31	20:00:00	1.19442	1.19501	1.19434	1.19456	857	0	2
2020.08.31	20:30:00	1.19453	1.19469	1.19421	1.19432	687	0	2
2020.08.31	21:00:00	1.19433	1.19433	1.19335	1.19373	750	0	1
2020.08.31	21:30:00	1.19373	1.19409	1.19340	1.19344	783	0	1
2020.08.31	22:00:00	1.19342	1.19370	1.19274	1.19303	1065	0	2
2020.08.31	22:30:00	1.19303	1.19346	1.19256	1.19330	1063	0	1
2020.08.31	23:00:00	1.19330	1.19387	1.19282	1.19340	593	0	2
2020.08.31	23:30:00	1.19340	1.19386	1.19321	1.19361	462	0	2
2020.09.01	00:00:00	1.19358	1.19399	1.19322	1.19353	193	0	3
2020.09.01	00:30:00	1.19350	1.19388	1.19346	1.19386	224	0	11
2020.09.01	01:00:00	1.19386	1.19399	1.19370	1.19370	338	0	2
2020.09.01	01:30:00	1.19370	1.19391	1.19361	1.19370	291	0	2
2020.09.01	02:00:00	1.19370	1.19385	1.19355	1.19373	247	0	2
2020.09.01	02:30:00	1.19373	1.19409	1.19360	1.19366	340	0	2
2020.09.01	03:00:00	1.19366	1.19480	1.19366	1.19435	830	0	1
2020.09.01	03:30:00	1.19435	1.19439	1.19360	1.19409	628	0	1
2020.09.01	04:00:00	1.19409	1.19516	1.19409	1.19494	901	0	1
2020.09.01	04:30:00	1.19494	1.19739	1.19494	1.19705	1321	0	1
2020.09.01	05:00:00	1.19706	1.19755	1.19653	1.19706	1095	0	1
2020.09.01	05:30:00	1.19706	1.19945	1.19693	1.19912	1738	0	1
2020.09.01	06:00:00	1.19912	1.19972	1.19852	1.19939	944	0	2
2020.09.01	06:30:00	1.19940	1.19957	1.19870	1.19894	610	0	2
2020.09.01	07:00:00	1.19894	1.19945	1.19875	1.19909	607	0	2
2020.09.01	07:30:00	1.19907	1.19948	1.19870	1.19873	633	0	2
2020.09.01	08:00:00	1.19873	1.19939	1.19843	1.19858	674	0	2
2020.09.01	08:30:00	1.19858	1.19945	1.19834	1.19935	1013	0	2
2020.09.01	09:00:00	1.19932	1.19933	1.19779	1.19780	1666	0	2
2020.09.01	09:30:00	1.19781	1.19906	1.19750	1.19766	1513	0	1
2020.09.01	10:00:00	1.19766	1.19826	1.19649	1.19696	2078	0	1
2020.09.01	10:30:00	1.19696	1.19966	1.19652	1.19906	2000	0	1
2020.09.01	11:00:00	1.19906	1.19913	1.19756	1.19784	1731	0	2
2020.09.01	11:30:00	1.19783	1.19792	1.19614	1.19728	1828	0	1
2020.09.01	12:00:00	1.19724	1.19743	1.19640	1.19657	1456	0	1
2020.09.01	12:30:00	1.19657	1.19822	1.19635	1.19806	1371	0	1
2020.09.01	13:00:00	1.19806	1.19892	1.19699	1.19871	1350	0	1
2020.09.01	13:30:00	1.19872	1.19943	1.19801	1.19872	1437	0	1
2020.09.01	14:00:00	1.19872	1.19952	1.19791	1.19860	1638	0	2
2020.09.01	14:30:00	1.19860	1.19931	1.19821	1.19874	1539	0	2
2020.09.01	15:00:00	1.19874	1.19881	1.19771	1.19775	1491	0	1
2020.09.01	15:30:00	1.19775	1.19902	1.19767	1.19885	1358	0	2
2020.09.01	16:00:00	1.19888	1.20108	1.19829	1.19938	2433	0	1
2020.09.01	16:30:00	1.19935	1.19936	1.19640	1.19748	2642	0	1
2020.09.01	17:00:00	1.19748	1.19753	1.19359	1.19449	3028	0	1
2020.09.01	17:30:00	1.19449	1.19653	1.19373	1.19633	2454	0	1
2020.09.01	18:00:00	1.19633	1.19660	1.19480	1.19488	1881	0	1
2020.09.01	18:30:00	1.19488	1.19544	1.19448	1.19487	1258	0	2
2020.09.01	19:00:00	1.19487	1.19505	1.19439	1.19456	969	0	2
2020.09.01	19:30:00	1.19455	1.19455	1.19318	1.19340	1130	0	1
2020.09.01	20:00:00	1.19340	1.19341	1.19054	1.19185	1905	0	1
2020.09.01	20:30:00	1.19185	1.19216	1.19059	1.19155	1320	0	1
2020.09.01	21:00:00	1.19155	1.19190	1.19113	1.19166	1280	0	2
2020.09.01	21:30:00	1.19164	1.19166	1.19041	1.19100	1132	0	2
2020.09.01	22:00:00	1.19100	1.19100	1.19011	1.19038	854	0	3
2020.09.01	22:30:00	1.19039	1.19121	1.19012	1.19121	842	0	1
2020.09.01	23:00:00	1.19122	1.19147	1.19088	1.19138	395	0	2
2020.09.01	23:30:00	1.19138	1.19147	1.19104	1.19113	333	0	0
2020.09.02	00:00:00	1.19112	1.19169	1.19102	1.19155	239	0	3
2020.09.02	00:30:00	1.19155	1.19168	1.19134	1.19150	176	0	7
2020.09.02	01:00:00	1.19150	1.19187	1.19141	1.19184	227	0	1
2020.09.02	01:30:00	1.19184	1.19212	1.19175	1.19176	349	0	1
2020.09.02	02:00:00	1.19179	1.19213	1.19168	1.19198	453	0	2
2020.09.02	02:30:00	1.19198	1.19285	1.19194	1.19224	506	0	2
2020.09.02	03:00:00	1.19225	1.19241	1.19134	1.19134	707	0	2
2020.09.02	03:30:00	1.19134	1.19181	1.19061	1.19074	778	0	2
2020.09.02	04:00:00	1.19074	1.19089	1.18916	1.19045	1142	0	2
2020.09.02	04:30:00	1.19044	1.19044	1.18933	1.19015	1041	0	1
2020.09.02	05:00:00	1.19014	1.19077	1.18982	1.19077	615	0	2
2020.09.02	05:30:00	1.19077	1.19077	1.19036	1.19056	357	0	2
2020.09.02	06:00:00	1.19056	1.19068	1.18987	1.19027	365	0	2
2020.09.02	06:30:00	1.19027	1.19037	1.18985	1.19027	387	0	1
2020.09.02	07:00:00	1.19027	1.19077	1.19007	1.19063	400	0	2
2020.09.02	07:30:00	1.19062	1.19092	1.19033	1.19051	372	0	2
2020.09.02	08:00:00	1.19050	1.19059	1.19011	1.19023	565	0	3
2020.09.02	08:30:00	1.19022	1.19086	1.18975	1.19075	633	0	2
2020.09.02	09:00:00	1.19075	1.19133	1.18949	1.18964	1241	0	1
2020.09.02	09:30:00	1.18965	1.19057	1.18907	1.19033	1335	0	2
2020.09.02	10:00:00	1.19029	1.19076	1.18718	1.18731	2070	0	1
2020.09.02	10:30:00	1.18730	1.18797	1.18639	1.18740	1823	0	1
2020.09.02	11:00:00	1.18740	1.18757	1.18640	1.18641	1490	0	1
2020.09.02	11:30:00	1.18641	1.18671	1.18522	1.18571	1571	0	1
2020.09.02	12:00:00	1.18571	1.18685	1.18543	1.18651	1452	0	1
2020.09.02	12:30:00	1.18651	1.18720	1.18620	1.18710	1180	0	1
2020.09.02	13:00:00	1.18711	1.18773	1.18570	1.18587	1249	0	1
2020.09.02	13:30:00	1.18589	1.18695	1.18564	1.18611	1214	0	1
2020.09.02	14:00:00	1.18612	1.18642	1.18498	1.18502	1501	0	1
2020.09.02	14:30:00	1.18500	1.18563	1.18452	1.18559	1626	0	1
2020.09.02	15:00:00	1.18560	1.18762	1.18519	1.18672	1874	0	1
2020.09.02	15:30:00	1.18674	1.18674	1.18530	1.18588	1710	0	1
2020.09.02	16:00:00	1.18591	1.18602	1.18331	1.18352	1921	0	1
2020.09.02	16:30:00	1.18352	1.18412	1.18237	1.18349	2575	0	1
2020.09.02	17:00:00	1.18348	1.18393	1.18220	1.18376	2332	0	1
2020.09.02	17:30:00	1.18376	1.18470	1.18329	1.18401	2338	0	1
2020.09.02	18:00:00	1.18402	1.18432	1.18268	1.18289	1966	0	1
2020.09.02	18:30:00	1.18289	1.18394	1.18274	1.18392	1773	0	1
2020.09.02	19:00:00	1.18393	1.18406	1.18271	1.18318	1320	0	2
2020.09.02	19:30:00	1.18318	1.18491	1.18318	1.18477	1130	0	2
2020.09.02	20:00:00	1.18478	1.18478	1.18378	1.18408	1151	0	2
2020.09.02	20:30:00	1.18408	1.18418	1.18295	1.18335	1024	0	1
2020.09.02	21:00:00	1.18337	1.18339	1.18263	1.18291	1178	0	2
2020.09.02	21:30:00	1.18293	1.18306	1.18228	1.18245	916	0	1
2020.09.02	22:00:00	1.18245	1.18397	1.18239	1.18387	1173	0	2
2020.09.02	22:30:00	1.18385	1.18469	1.18344	1.18463	1143	0	1
2020.09.02	23:00:00	1.18463	1.18555	1.18430	1.18551	615	0	1
2020.09.02	23:30:00	1.18551	1.18575	1.18512	1.18547	440	0	1
2020.09.03	00:00:00	1.18521	1.18615	1.18513	1.18538	290	0	2
2020.09.03	00:30:00	1.18525	1.18547	1.18517	1.18538	275	0	5
2020.09.03	01:00:00	1.18540	1.18545	1.18505	1.18522	323	0	2
2020.09.03	01:30:00	1.18522	1.18545	1.18506	1.18533	192	0	2
2020.09.03	02:00:00	1.18535	1.18546	1.18504	1.18526	404	0	2
2020.09.03	02:30:00	1.18526	1.18533	1.18453	1.18456	346	0	2
2020.09.03	03:00:00	1.18459	1.18467	1.18384	1.18419	773	0	1
2020.09.03	03:30:00	1.18421	1.18443	1.18298	1.18310	784	0	1
2020.09.03	04:00:00	1.18311	1.18363	1.18279	1.18306	833	0	1
2020.09.03	04:30:00	1.18306	1.18319	1.18243	1.18305	917	0	2
2020.09.03	05:00:00	1.18305	1.18356	1.18270	1.18343	734	0	1
2020.09.03	05:30:00	1.18343	1.18343	1.18215	1.18270	728	0	2
2020.09.03	06:00:00	1.18270	1.18277	1.18211	1.18220	584	0	2
2020.09.03	06:30:00	1.18220	1.18250	1.18200	1.18207	377	0	2
2020.09.03	07:00:00	1.18207	1.18252	1.18101	1.18105	735	0	2
2020.09.03	07:30:00	1.18108	1.18144	1.18044	1.18100	732	0	1
2020.09.03	08:00:00	1.18100	1.18122	1.18045	1.18055	785	0	2
2020.09.03	08:30:00	1.18055	1.18066	1.17966	1.18020	1134	0	2
2020.09.03	09:00:00	1.18016	1.18076	1.17944	1.18055	1307	0	1
2020.09.03	09:30:00	1.18054	1.18069	1.17893	1.17978	1450	0	2
2020.09.03	10:00:00	1.17981	1.18156	1.17887	1.18098	2037	0	1
2020.09.03	10:30:00	1.18102	1.18202	1.18098	1.18174	1805	0	1
2020.09.03	11:00:00	1.18175	1.18287	1.18149	1.18213	1634	0	2
2020.09.03	11:30:00	1.18210	1.18358	1.18196	1.18322	1450	0	2
2020.09.03	12:00:00	1.18325	1.18346	1.18194	1.18268	1516	0	1
2020.09.03	12:30:00	1.18269	1.18358	1.18213	1.18230	1466	0	2
2020.09.03	13:00:00	1.18230	1.18286	1.18137	1.18242	1258	0	1
2020.09.03	13:30:00	1.18241	1.18252	1.18113	1.18124	1348	0	1
2020.09.03	14:00:00	1.18124	1.18132	1.18016	1.18074	1162	0	1
2020.09.03	14:30:00	1.18073	1.18134	1.18021	1.18132	1265	0	1
2020.09.03	15:00:00	1.18130	1.18228	1.18067	1.18184	1549	0	1
2020.09.03	15:30:00	1.18188	1.18410	1.18181	1.18323	1960	0	1
2020.09.03	16:00:00	1.18323	1.18464	1.18273	1.18458	1522	0	1
2020.09.03	16:30:00	1.18460	1.18489	1.18355	1.18435	1888	0	2
2020.09.03	17:00:00	1.18437	1.18487	1.18238	1.18366	2498	0	1
2020.09.03	17:30:00	1.18371	1.18473	1.18289	1.18373	2866	0	1
2020.09.03	18:00:00	1.18372	1.18397	1.18110	1.18225	3047	0	1
2020.09.03	18:30:00	1.18225	1.18317	1.18200	1.18297	2237	0	1
2020.09.03	19:00:00	1.18297	1.18435	1.18258	1.18411	1801	0	1
2020.09.03	19:30:00	1.18411	1.18440	1.18322	1.18330	1438	0	1
2020.09.03	20:00:00	1.18330	1.18450	1.18318	1.18431	1534	0	1
2020.09.03	20:30:00	1.18429	1.18476	1.18381	1.18472	1066	0	1
2020.09.03	21:00:00	1.18470	1.18559	1.18463	1.18527	1020	0	2
2020.09.03	21:30:00	1.18527	1.18593	1.18521	1.18567	1008	0	1
2020.09.03	22:00:00	1.18568	1.18645	1.18492	1.18492	1200	0	1
2020.09.03	22:30:00	1.18492	1.18574	1.18472	1.18560	1328	0	2
2020.09.03	23:00:00	1.18556	1.18587	1.18533	1.18557	461	0	2
2020.09.03	23:30:00	1.18557	1.18561	1.18505	1.18512	400	0	2
2020.09.04	00:00:00	1.18513	1.18513	1.18472	1.18504	188	0	2
2020.09.04	00:30:00	1.18504	1.18511	1.18475	1.18495	267	0	9
2020.09.04	01:00:00	1.18495	1.18509	1.18456	1.18463	353	0	3
2020.09.04	01:30:00	1.18462	1.18482	1.18442	1.18460	316	0	3
2020.09.04	02:00:00	1.18462	1.18505	1.18412	1.18441	390	0	2
2020.09.04	02:30:00	1.18441	1.18442	1.18388	1.18412	404	0	2
2020.09.04	03:00:00	1.18413	1.18502	1.18413	1.18470	820	0	1
2020.09.04	03:30:00	1.18470	1.18577	1.18469	1.18524	777	0	2
2020.09.04	04:00:00	1.18525	1.18580	1.18486	1.18516	873	0	2
2020.09.04	04:30:00	1.18517	1.18540	1.18460	1.18522	666	0	1
2020.09.04	05:00:00	1.18523	1.18569	1.18492	1.18526	751	0	2
2020.09.04	05:30:00	1.18531	1.18536	1.18408	1.18410	566	0	3
2020.09.04	06:00:00	1.18410	1.18500	1.18405	1.18472	497	0	2
2020.09.04	06:30:00	1.18472	1.18484	1.18441	1.18478	381	0	3
2020.09.04	07:00:00	1.18477	1.18521	1.18446	1.18513	358	0	1
2020.09.04	07:30:00	1.18514	1.18531	1.18481	1.18514	516	0	2
2020.09.04	08:00:00	1.18514	1.18517	1.18465	1.18465	372	0	2
2020.09.04	08:30:00	1.18466	1.18522	1.18442	1.18520	568	0	2
2020.09.04	09:00:00	1.18518	1.18527	1.18401	1.18428	1091	0	1
2020.09.04	09:30:00	1.18430	1.18435	1.18346	1.18365	1112	0	2
2020.09.04	10:00:00	1.18365	1.18472	1.18332	1.18419	1740	0	1
2020.09.04	10:30:00	1.18419	1.18539	1.18366	1.18401	1783	0	1
2020.09.04	11:00:00	1.18399	1.18502	1.18384	1.18428	1309	0	2
2020.09.04	11:30:00	1.18427	1.18652	1.18392	1.18590	1461	0	1
2020.09.04	12:00:00	1.18589	1.18627	1.18503	1.18534	1258	0	1
2020.09.04	12:30:00	1.18534	1.18538	1.18445	1.18525	1057	0	1
2020.09.04	13:00:00	1.18524	1.18589	1.18467	1.18491	1155	0	1
2020.09.04	13:30:00	1.18490	1.18503	1.18421	1.18472	1040	0	1
2020.09.04	14:00:00	1.18470	1.18548	1.18441	1.18507	1341	0	2
2020.09.04	14:30:00	1.18507	1.18527	1.18396	1.18432	1383	0	1
2020.09.04	15:00:00	1.18432	1.18531	1.18380	1.18459	1541	0	1
2020.09.04	15:30:00	1.18459	1.18547	1.18016	1.18112	4112	0	1
2020.09.04	16:00:00	1.18113	1.18140	1.18003	1.18022	2671	0	1
2020.09.04	16:30:00	1.18022	1.18136	1.17902	1.17988	2834	0	1
2020.09.04	17:00:00	1.17988	1.18064	1.17860	1.17973	2797	0	1
2020.09.04	17:30:00	1.17979	1.18052	1.17913	1.17972	3238	0	1
2020.09.04	18:00:00	1.17971	1.17997	1.17808	1.17947	2354	0	1
2020.09.04	18:30:00	1.17947	1.18214	1.17930	1.18200	2360	0	1
2020.09.04	19:00:00	1.18199	1.18339	1.18160	1.18303	2113	0	1
2020.09.04	19:30:00	1.18301	1.18363	1.18269	1.18348	1492	0	1
2020.09.04	20:00:00	1.18351	1.18439	1.18320	1.18402	1450	0	1
2020.09.04	20:30:00	1.18403	1.18473	1.18393	1.18439	1044	0	3
2020.09.04	21:00:00	1.18435	1.18491	1.18400	1.18458	1132	0	1
2020.09.04	21:30:00	1.18458	1.18546	1.18447	1.18512	1062	0	1
2020.09.04	22:00:00	1.18512	1.18527	1.18448	1.18454	1030	0	2
2020.09.04	22:30:00	1.18454	1.18490	1.18421	1.18427	1304	0	2
2020.09.04	23:00:00	1.18427	1.18437	1.18370	1.18375	437	0	2
2020.09.04	23:30:00	1.18375	1.18407	1.18364	1.18394	420	0	2
2020.09.07	00:00:00	1.18458	1.18467	1.18437	1.18447	215	0	3
2020.09.07	00:30:00	1.18446	1.18452	1.18340	1.18398	314	0	4
2020.09.07	01:00:00	1.18398	1.18419	1.18360	1.18404	482	0	2
2020.09.07	01:30:00	1.18404	1.18428	1.18395	1.18403	381	0	2
2020.09.07	02:00:00	1.18403	1.18434	1.18381	1.18386	373	0	2
2020.09.07	02:30:00	1.18386	1.18410	1.18336	1.18341	338	0	3
2020.09.07	03:00:00	1.18341	1.18376	1.18331	1.18344	609	0	2
2020.09.07	03:30:00	1.18344	1.18424	1.18343	1.18359	655	0	1
2020.09.07	04:00:00	1.18359	1.18400	1.18347	1.18364	755	0	3
2020.09.07	04:30:00	1.18362	1.18410	1.18358	1.18361	654	0	1
2020.09.07	05:00:00	1.18361	1.18368	1.18314	1.18332	497	0	1
2020.09.07	05:30:00	1.18332	1.18354	1.18298	1.18347	419	0	2
2020.09.07	06:00:00	1.18348	1.18349	1.18315	1.18340	396	0	2
2020.09.07	06:30:00	1.18340	1.18381	1.18314	1.18363	294	0	2
2020.09.07	07:00:00	1.18363	1.18366	1.18321	1.18342	325	0	2
2020.09.07	07:30:00	1.18343	1.18370	1.18330	1.18338	277	0	2
2020.09.07	08:00:00	1.18338	1.18350	1.18324	1.18343	325	0	2
2020.09.07	08:30:00	1.18343	1.18358	1.18267	1.18292	636	0	2
2020.09.07	09:00:00	1.18293	1.18328	1.18248	1.18251	1112	0	2
2020.09.07	09:30:00	1.18251	1.18316	1.18244	1.18281	847	0	1
2020.09.07	10:00:00	1.18281	1.18398	1.18244	1.18389	1165	0	1
2020.09.07	10:30:00	1.18389	1.18455	1.18364	1.18379	1538	0	2
2020.09.07	11:00:00	1.18379	1.18471	1.18368	1.18434	1307	0	1
2020.09.07	11:30:00	1.18438	1.18485	1.18318	1.18322	1179	0	2
2020.09.07	12:00:00	1.18323	1.18369	1.18258	1.18326	1188	0	2
2020.09.07	12:30:00	1.18326	1.18337	1.18247	1.18283	1007	0	2
2020.09.07	13:00:00	1.18285	1.18294	1.18127	1.18127	1169	0	1
2020.09.07	13:30:00	1.18128	1.18212	1.18125	1.18192	945	0	2
2020.09.07	14:00:00	1.18192	1.18241	1.18167	1.18230	641	0	1
2020.09.07	14:30:00	1.18232	1.18272	1.18158	1.18204	820	0	1
2020.09.07	15:00:00	1.18204	1.18254	1.18202	1.18219	687	0	2
2020.09.07	15:30:00	1.18219	1.18248	1.18186	1.18223	666	0	1
2020.09.07	16:00:00	1.18224	1.18238	1.18148	1.18186	944	0	1
2020.09.07	16:30:00	1.18184	1.18253	1.18183	1.18199	913	0	2
2020.09.07	17:00:00	1.18200	1.18256	1.18175	1.18244	765	0	1
2020.09.07	17:30:00	1.18244	1.18324	1.18239	1.18260	847	0	2
2020.09.07	18:00:00	1.18261	1.18283	1.18200	1.18209	527	0	1
2020.09.07	18:30:00	1.18209	1.18224	1.18148	1.18186	582	0	2
2020.09.07	19:00:00	1.18186	1.18188	1.18148	1.18159	453	0	2
2020.09.07	19:30:00	1.18158	1.18181	1.18157	1.18160	335	0	2
2020.09.07	20:00:00	1.18161	1.18193	1.18158	1.18178	664	0	2
2020.09.07	20:30:00	1.18175	1.18192	1.18147	1.18156	462	0	2
2020.09.07	21:00:00	1.18156	1.18161	1.18141	1.18145	241	0	3
2020.09.07	21:30:00	1.18145	1.18150	1.18124	1.18130	266	0	2
2020.09.07	22:00:00	1.18124	1.18155	1.18115	1.18132	464	0	2
2020.09.07	22:30:00	1.18132	1.18152	1.18118	1.18131	718	0	3
2020.09.07	23:00:00	1.18135	1.18139	1.18112	1.18122	698	0	6
2020.09.07	23:30:00	1.18121	1.18151	1.18111	1.18136	290	0	3
2020.09.08	00:00:00	1.18136	1.18156	1.18116	1.18133	147	0	1
2020.09.08	00:30:00	1.18133	1.18149	1.18128	1.18141	528	0	6
2020.09.08	01:00:00	1.18143	1.18203	1.18142	1.18202	329	0	2
2020.09.08	01:30:00	1.18202	1.18203	1.18154	1.18158	329	0	1
2020.09.08	02:00:00	1.18158	1.18187	1.18155	1.18177	273	0	1
2020.09.08	02:30:00	1.18177	1.18197	1.18161	1.18186	283	0	3
2020.09.08	03:00:00	1.18186	1.18216	1.18127	1.18132	410	0	2
2020.09.08	03:30:00	1.18132	1.18147	1.18050	1.18069	816	0	1
2020.09.08	04:00:00	1.18069	1.18089	1.17994	1.18027	800	0	2
2020.09.08	04:30:00	1.18027	1.18034	1.17951	1.17969	593	0	2
2020.09.08	05:00:00	1.17969	1.18065	1.17964	1.18033	517	0	1
2020.09.08	05:30:00	1.18033	1.18075	1.18029	1.18049	370	0	2
2020.09.08	06:00:00	1.18049	1.18085	1.18044	1.18080	365	0	2
2020.09.08	06:30:00	1.18080	1.18111	1.18071	1.18083	273	0	1
2020.09.08	07:00:00	1.18083	1.18085	1.18065	1.18082	224	0	3
2020.09.08	07:30:00	1.18082	1.18110	1.18074	1.18110	299	0	2
2020.09.08	08:00:00	1.18110	1.18114	1.18035	1.18055	491	0	1
2020.09.08	08:30:00	1.18055	1.18116	1.17976	1.18109	603	0	1
2020.09.08	09:00:00	1.18109	1.18273	1.18090	1.18204	1783	0	1
2020.09.08	09:30:00	1.18204	1.18208	1.18124	1.18166	1176	0	1
2020.09.08	10:00:00	1.18164	1.18211	1.18029	1.18059	1484	0	1
2020.09.08	10:30:00	1.18059	1.18211	1.18049	1.18168	1344	0	2
2020.09.08	11:00:00	1.18168	1.18204	1.18105	1.18165	1417	0	1
2020.09.08	11:30:00	1.18164	1.18202	1.18047	1.18082	1649	0	1
2020.09.08	12:00:00	1.18086	1.18149	1.18053	1.18133	1578	0	1
2020.09.08	12:30:00	1.18133	1.18150	1.17906	1.17933	1902	0	1
2020.09.08	13:00:00	1.17933	1.17972	1.17834	1.17865	1876	0	1
2020.09.08	13:30:00	1.17867	1.18061	1.17778	1.18003	2139	0	1
2020.09.08	14:00:00	1.18003	1.18051	1.17937	1.18027	1615	0	1
2020.09.08	14:30:00	1.18025	1.18038	1.17878	1.17943	1714	0	1
2020.09.08	15:00:00	1.17945	1.18015	1.17812	1.17972	2048	0	2
2020.09.08	15:30:00	1.17972	1.18060	1.17933	1.18005	2182	0	1
2020.09.08	16:00:00	1.18005	1.18022	1.17800	1.17828	2293	0	1
2020.09.08	16:30:00	1.17829	1.17924	1.17654	1.17773	3381	0	1
2020.09.08	17:00:00	1.17773	1.18007	1.17729	1.17936	3120	0	1
2020.09.08	17:30:00	1.17936	1.17967	1.17829	1.17932	2813	0	1
2020.09.08	18:00:00	1.17932	1.18018	1.17869	1.17948	2251	0	2
2020.09.08	18:30:00	1.17950	1.17984	1.17804	1.17873	2003	0	1
2020.09.08	19:00:00	1.17878	1.18061	1.17874	1.17968	1650	0	1
2020.09.08	19:30:00	1.17967	1.18030	1.17937	1.17958	1339	0	1
2020.09.08	20:00:00	1.17957	1.17984	1.17889	1.17940	1035	0	1
2020.09.08	20:30:00	1.17940	1.17966	1.17880	1.17928	845	0	2
2020.09.08	21:00:00	1.17928	1.17929	1.17809	1.17859	674	0	2
2020.09.08	21:30:00	1.17860	1.17860	1.17774	1.17817	1004	0	2
2020.09.08	22:00:00	1.17811	1.17833	1.17741	1.17809	1249	0	2
2020.09.08	22:30:00	1.17809	1.17853	1.17776	1.17787	891	0	2
2020.09.08	23:00:00	1.17783	1.17824	1.17779	1.17823	378	0	3
2020.09.08	23:30:00	1.17823	1.17823	1.17728	1.17739	470	0	1
2020.09.09	00:00:00	1.17747	1.17791	1.17732	1.17757	280	0	3
2020.09.09	00:30:00	1.17753	1.17762	1.17694	1.17724	412	0	1
2020.09.09	01:00:00	1.17719	1.17745	1.17567	1.17642	897	0	1
2020.09.09	01:30:00	1.17642	1.17676	1.17620	1.17667	425	0	1
2020.09.09	02:00:00	1.17667	1.17672	1.17588	1.17628	566	0	2
2020.09.09	02:30:00	1.17628	1.17687	1.17619	1.17666	360	0	2
2020.09.09	03:00:00	1.17666	1.17751	1.17656	1.17728	737	0	1
2020.09.09	03:30:00	1.17729	1.17762	1.17701	1.17755	585	0	2
2020.09.09	04:00:00	1.17755	1.17755	1.17670	1.17727	763	0	1
2020.09.09	04:30:00	1.17727	1.17796	1.17717	1.17760	753	0	1
2020.09.09	05:00:00	1.17760	1.17782	1.17724	1.17753	535	0	1
2020.09.09	05:30:00	1.17752	1.17760	1.17731	1.17747	370	0	1
2020.09.09	06:00:00	1.17747	1.17801	1.17739	1.17780	473	0	2
2020.09.09	06:30:00	1.17778	1.17810	1.17763	1.17801	439	0	2
2020.09.09	07:00:00	1.17801	1.17826	1.17778	1.17819	327	0	1
2020.09.09	07:30:00	1.17819	1.17824	1.17765	1.17783	360	0	2
2020.09.09	08:00:00	1.17783	1.17824	1.17777	1.17798	430	0	1
2020.09.09	08:30:00	1.17799	1.17822	1.17788	1.17801	517	0	2
2020.09.09	09:00:00	1.17801	1.17805	1.17631	1.17677	1330	0	2
2020.09.09	09:30:00	1.17681	1.17695	1.17606	1.17661	1291	0	2
2020.09.09	10:00:00	1.17665	1.17777	1.17628	1.17729	1641	0	1
2020.09.09	10:30:00	1.17729	1.17791	1.17701	1.17746	1550	0	2
2020.09.09	11:00:00	1.17746	1.17872	1.17685	1.17758	1797	0	1
2020.09.09	11:30:00	1.17760	1.17763	1.17631	1.17632	1387	0	2
2020.09.09	12:00:00	1.17632	1.17689	1.17581	1.17689	1260	0	1
2020.09.09	12:30:00	1.17690	1.17752	1.17636	1.17670	1185	0	1
2020.09.09	13:00:00	1.17670	1.17670	1.17570	1.17575	905	0	1
2020.09.09	13:30:00	1.17575	1.17612	1.17538	1.17549	966	0	1
2020.09.09	14:00:00	1.17549	1.17694	1.17528	1.17627	1396	0	1
2020.09.09	14:30:00	1.17627	1.17682	1.17546	1.17671	1500	0	1
2020.09.09	15:00:00	1.17673	1.17791	1.17649	1.17755	1693	0	2
2020.09.09	15:30:00	1.17755	1.18197	1.17749	1.17983	2536	0	1
2020.09.09	16:00:00	1.17981	1.18246	1.17920	1.18197	2616	0	1
2020.09.09	16:30:00	1.18197	1.18241	1.18108	1.18159	2715	0	1
2020.09.09	17:00:00	1.18166	1.18278	1.18093	1.18253	2749	0	1
2020.09.09	17:30:00	1.18252	1.18337	1.18059	1.18074	2442	0	1
